~id,~label,name:String
3042,condition,severe combined immunodeficiency 
3043,condition,muscle spasms legs
3044,condition,rituxan reaction
3045,condition,autoinflammatory disease
3046,condition,optic neuritis
3047,condition,acute kidney failure
3048,condition,svt
3049,condition,numb foot
3050,condition,csr
3051,condition,sensitive skin
3052,condition,tingling feet after food
3053,condition,stomach cramping
3054,condition,thyroid pain
3055,condition,hot sweats
3056,condition,arachnoidities
3057,condition,went outside
3058,condition,acute pain
3059,condition,disassociated state
3060,condition,slipped disk
3061,condition,fractured tibia
3062,condition,bowel bloating
3063,condition,alpha-1 antitrypsin deficiency 
3064,condition,flu like
3065,condition,disc degeration
3066,condition,rash on top of both feet
3067,condition,"""shock"" feeling in scalp/face"
3068,condition,chronic patella pain from break
3069,condition,back and hip pain
3070,condition,autoimmune (undefined)
3071,condition,periodic paralysis
3072,condition,hoarseness 
3073,condition,nauseous 
3074,condition,head ache (not migraine) 
3075,condition,fungal rash under breast
3076,condition,dropping things
3077,condition,child abuse
3078,condition,shoulder elbow wrist hand finger pain
3079,condition,sciatica left leg
3080,condition,temperature intolerance
3081,condition,started yesterday
3082,condition,eosinophil mystery
3083,condition,headache right side
3084,condition,stickler syndrome
3085,condition,stress level
3086,condition,herx
3087,condition,cprs
3088,condition,vitiligo
3089,condition,bleeding gums
3090,condition,lada diabetes
3091,condition,arnold chiari
3092,condition,0g -  2g -  4g -  6g -  8g
3093,condition,gulbladder
3094,condition,upper right back pain
3095,condition,feeling unsatisfied
3096,condition,heavy head
3097,condition,face numbness/heightened sensation
3098,condition,"migraine aura, typical"
3099,condition,heavy arms
3100,condition,persistant daily headache
3101,condition,bladder can't pee
3102,condition,just general poorly
3103,condition,dizziness/balance
3104,condition,right leg spasming whilst driving scary
3105,condition,daily over all
3106,condition,migraine with brainstem aura
3107,condition,overactive stoma
3108,condition,throat
3109,condition,extreme pain in both feet due to prior breaking of bones right foot
3110,condition,dd pain
3111,condition,digestive distress
3112,condition,gall stones
3113,condition,ecezma
3114,condition,soft muscle tissue injuires 
3115,condition,gastric sleeve
3116,condition,pressure headache
3117,condition,bilateral numbness/tingling hands
3118,condition,fluttering in lower right rib
3119,condition,not right
3120,condition,felt sick
3121,condition,osgood-schlatter disease
3122,condition,stuttering
3123,condition,tiredness when walking
3124,condition,"hashimotos, hypothyroidism "
3125,condition,eosinophilic pneumonia
3126,condition,klump i magen
3127,condition,vocal chord 
3128,condition,henoch-schönlein purpura
3129,condition,tendonitis in shoulder
3130,condition,hpa axis dysregulation 
3131,condition,cyclic fever
3132,condition,fever disorder
3133,condition,accute asthma
3134,condition,pain around my belly button 
3135,condition,tender intestines 
3136,condition,bad taste at night 
3137,condition,tender stomach
3138,condition,digestive noises 
3139,condition,nauseous
3140,condition,tongue 
3141,condition,intestinal cramping
3142,condition,thumb twitching 
3143,condition,hands swollen in a.m.
3144,condition,rapid heart beat 
3145,condition,rash on arms and chest
3146,condition,low blood sugar/weak/shaky 
3147,condition,sore finger joint 
3148,condition,possible endo pain ?
3149,condition,jaw hurts
3150,condition,rapid heartbeat/ faintness
3151,condition,hands numb at night 
3152,condition,rosy cheeks
3153,condition,hiatal hernia pain
3154,condition,ears vibrate
3155,condition,hard to swallow 
3156,condition,pain all over at night 
3157,condition,neuromyelitis optica 
3158,condition,allydonia
3159,condition,peripheral arteriovenous malformations 
3160,condition,type one diabetes
3161,condition,ehlers-danlos syndrome hypermobility
3162,condition,stills disease (jsia)
3163,condition,stiff and sore legs
3164,condition,numb tongue
3165,condition,digit pain hands
3166,condition,tremor in hand 
3167,condition,ovarian cyst
3168,condition,primary cilia dyskensia
3169,condition,eczema/hives
3170,condition,idopathic hypersomnia
3171,condition,nephrolithiasis
3172,condition,panhypopituitarism
3173,condition,autoimmune pancreatitis
3174,condition,ehlers danl
3175,condition,ovarian cancer treatment 
3176,condition,dysphoria 
3177,condition,umore
3178,condition,lymes
3179,condition,bilateral vestibular hypofunction
3180,condition,body achiness
3181,condition,silent reflux
3182,condition,benzo withdrawl
3183,condition,thyroid 
3184,condition,cushing's
3185,condition,penis glans pain
3186,condition,hyperflexia
3187,condition,granuloma annulare
3188,condition,lyme arthritis
3189,condition,jhs
3190,condition,shoulder spasms 
3191,condition,si joint
3192,condition,urgency
3193,condition,appendicitis
3194,condition,sesmoid bone removal 
3195,condition,tendon strain
3196,condition,splinting 
3197,condition,yeast infection
3198,condition,self care 
3199,condition,pain and weakness
3200,condition,right hip ache
3201,condition,thoughts of self harm
3202,condition,upper back stiffness
3203,condition,low potassium
3204,condition,vaginal burning
3205,condition,cancor sores
3206,condition,arthritis thu
3207,condition,tummy cramps 
3208,condition,primary lymphodema
3209,condition,postcholecystectomy syndrome
3210,condition,dysphonia
3211,condition,belly button pain
3212,condition,can't think clearly
3213,condition,syndrome de raynauld
3214,condition,chest rash
3215,condition,overall body aches
3216,condition,scar tissue
3217,condition,daily
3218,condition,neurological sensitivity
3219,condition,multiple system atrophy (msa)
3220,condition,snippy
3221,condition,persistent genital arousal disorder
3222,condition,fibromylaga 
3223,condition,high respiratory rate
3224,condition,coughing disturbing sleep
3225,condition,wheeze
3226,condition,knee stability 
3227,condition,mycoplasma pneumoniae
3228,condition,psychopathy
3229,condition,decreased appetite
3230,condition,"pain and stiffness in back, buttocks and neck"
3231,condition,left foot swelling
3232,condition,thyroid eye disease 
3233,condition,unknown disorder
3234,condition,shoulder
3235,condition,hodgkins lymphoma
3236,condition,trouble peeing
3237,condition,blood clot migraine
3238,condition,knuckle pain
3239,condition,forefoot 
3240,condition,ibs (active beyond normal) 
3241,condition,"arm, shoulder and chest ache "
3242,condition,stiff joins
3243,condition,low corisol
3244,condition,swollen throat
3245,condition,rheumatoid 
3246,condition,kvalme
3247,condition,nearsightedness
3248,condition,diplopia
3249,condition,forehead bumps
3250,condition,elbow inflammation
3251,condition,hand swell
3252,condition,late stage lyme disease
3253,condition,nonspecific autoimmune disease
3254,condition,status migrainosus
3255,condition,rcvs
3256,condition,cerebellar hypoplasia
3257,condition,hypermobile ehlers danlos syndrome 
3258,condition,dislocated shoulder
3259,condition,activiteit
3260,condition,angstaanval
3261,condition,couldnt breathe
3262,condition,right ear pain
3263,condition,clearing throat a
3264,condition,"swelling under arm pits, under left ear, inside of both elbows, under left breast "
3265,condition,drove in am
3266,condition,skin issues
3267,condition,myalgic 
3268,condition,saliva gland 
3269,condition,painful lymph glands
3270,condition,tachacardia
3271,condition,rod cone dystrophy
3272,condition,fibromyalgia-i
3273,condition,mobility 
3274,condition,baby acne
3275,condition,all symptoms 
3276,condition,chest pain / claustrophobic 
3277,condition,sking hurts
3278,condition,uterus pain
3279,condition,silent migraine
3280,condition,lordosis
3281,condition,unproductivity
3282,condition,distraction
3283,condition,intestinal perforation
3284,condition,mixed connective tidsue disease
3285,condition,wilson's disease
3286,condition,no energy
3287,condition,np
3288,condition,chonic lyme disease 
3289,condition,sharp pain in middle of back
3290,condition,it hurt to pick up a 2 liter soda
3291,condition,mucus in stool
3292,condition,hot cold flushes
3293,condition,swallowing issues
3294,condition,neck pull
3295,condition,throat congestion
3296,condition,rib tightness
3297,condition,nekpijn
3298,condition,rugpijn hoog
3299,condition,shitty
3300,condition,general rankness
3301,condition,how bad?
3302,condition,poor self image
3303,condition,temperature
3304,condition,herpes virus
3305,condition,compulsive overeating
3306,condition,receesing gums
3307,condition,impulsive
3308,condition,sore breasts
3309,condition,hyperemesis gravidarum
3310,condition,felt like something else as well
3311,condition,inflammatory bowel syndrome (ibs)
3312,condition,fingers numb
3313,condition,thirsty
3314,condition,bluish hands
3315,condition,stubbed toe
3316,condition,anemia of inflammation
3317,condition,autoimmune l
3318,condition,pnes
3319,condition,ostheopenia
3320,condition,general car accient aftermath
3321,condition,red low
3322,condition,chrone's disease
3323,condition,uvitis
3324,condition,skin cancer
3325,condition,high intracranial 
3326,condition,left facial pain
3327,condition,lower back ache
3328,condition,hypogonadism
3329,condition,angioadema
3330,condition,uterus cramps
3331,condition,faint upon standing
3332,condition,e. coli
3333,condition,anxiousness
3334,condition,extreme urgency
3335,condition,pyelonephritis
3336,condition,grinding neck
3337,condition,gi diso
3338,condition,adem
3339,condition,symptom nivå
3340,condition,tension myositis syndrome
3341,condition,mdds
3342,condition,mal de embarkment syndrome
3343,condition,gpa
3344,condition,appetite loss
3345,condition,störd sömn
3346,condition,ulcerative proctitis
3347,condition, nash
3348,condition,hypothermia
3349,condition,misophonia
3350,condition,burning hands
3351,condition,headache upon waking
3352,condition,legs
3353,condition,neocardiogenic syncope
3354,condition,diabetes insipidus
3355,condition,juvenile dermatomyositis
3356,condition,sciatica arms
3357,condition,spacicity
3358,condition,icky
3359,condition,relationship conflict
3360,condition,dysmenorrhoea
3361,condition,clearing throat
3362,condition,hyperhidrosis
3363,condition,ankylosing spondilitis 
3364,condition,wound discomfort
3365,condition,dull pain
3366,condition,shoulder joint pain
3367,condition,neck injury
3368,condition,chronic stomach pain
3369,condition,weather
3370,condition,hypermobile spectrum disorder
3371,condition,hoshimotos
3372,condition,chronic joint dislocations
3373,condition,neck pulling 
3374,condition,emotional stability
3375,condition,bruised tailbone
3376,condition,foot puncture
3377,condition,headache tmj
3378,condition,low temperature
3379,condition,unknow illness
3380,condition,bakers cyst
3381,condition,testicular pain
3382,condition,trigeminal neuropathy
3383,condition,claudication
3384,condition,hypophosphatasia
3385,condition,empty
3386,condition,itchy throat
3387,condition,burping
3388,condition,hypermobilty 
3389,condition,racing heart
3390,condition,esotropia
3391,condition,chronic 
3392,condition,intestinal failure
3393,condition,swollen calves and ankles
3394,condition,myofacial pain
3395,condition,chronic allergic rhinitis
3396,condition,blood sugar
3397,condition,hips
3398,condition,pelvic
3399,condition,tingling in feet
3400,condition,abdominal 
3401,condition,non epileptic attack disorder
3402,condition,phsychosis 
3403,condition,meningioma
3404,condition,prolapse
3405,condition,alport syndrome
3406,condition,"neck, jaw and head tension"
3407,condition,cold and flu symptoms
3408,condition,arthropathy
3409,condition,pain left ribs
3410,condition,migraine without aura 
3411,condition,skin infection
3412,condition,boil
3413,condition,radiopathic nerve pain
3414,condition,bechets
3415,condition,memory issues
3416,condition,costovertebral 
3417,condition,avoidant/restrictive food intake disorder
