~id,~label,name:String,dosage:String
14300,treatment,tylenol,"{'1 500mg': 1, '400 mg 2 capsules': 1, '7': 3, '5': 5, '4': 25, '2.0 tablet': 2, '6': 3, '2': 22, '3': 1, '2 500 mg tablets': 36, '2 extra strength ': 2, '250 mgs': 1, '650 mgX2': 1, '1000mg': 5}"
14301,treatment,ibuprofen,"{'2 200 mg': 2, '1 pill ': 2, '2.0 pill': 1, '1 pill x2': 371, '6 pills': 17, '4 pills ': 2, '1600 mg': 135, '800 mg': 54, '2400 mg': 131, '1x800mg': 5, '1 × 800mg': 2, '1600': 1, '3 x 200.0 mg': 4, '2 × 200mg': 22, '1 x 200mg': 64, '2 a day': 10, '3 pills': 1, '4 pills': 47, '2 pills': 1, '1 x 400mg': 11, '2 every 4 hours ': 3, '2 x 220 mg': 3, '3 x 220 mg': 1, '2 x 200 mg': 2, '1 pill x4': 36, '1 tablet': 1, '800.0 mg': 21, '400.0 mg': 810, '3x 400mg': 1, '4 x 200.0 mg': 1, '3x 200mg': 1, '600.0 mg': 6, '6 x 200mg': 1, '800mg': 1, '1000 mg': 1, '400mg x 3': 1, '2 x 400mg': 5, '2x 400mg': 1, '400mg x 2': 2, '400 mg x 6': 1, '2 × 400mg': 21, '2 x 400.0 mg': 2, '2 x 400 mg': 3, '200mg x 6': 1, '2 x 200.0 mg': 1, '1 ': 2, '2x200mg': 3, '4 x 200 mg': 3, '2x 200mg': 2, '2 x 200mg': 9, '1 vid sänggående': 1, '2 tablets': 25, '2 x 4.0 tablet': 10, '1 x400mg up to 3 x daily ': 13, '4x 200mg': 1, '2 x 800mg': 1, '4 tablets': 1, '2 pill x 2': 1}"
14302,treatment,tylenol,"{'1 500mg': 2, '1500.0 mg': 2, '2 x 500mg': 5, '250 mgs': 3, '1/500mg': 2, '500mg ': 1, '1000mg': 1, '1000.0 mg * 2': 1, '1000.0 mg': 4, '500 mg x 2': 1, '650 mgX2': 4, '2 x 650 mg': 2, '2 500 mg tablets': 1}"
14303,treatment,caffeine,"{'2 espresso': 1, '2 teas': 1, '1 soya latte': 2, '1 decaffeinated instant coffee': 1, '2.0 black teas': 1, '3 cups ': 1, '1 cup': 13}"
14304,treatment,marijuana,"{'7.5mg thc/cbd': 1, '25mg edible': 1}"
14305,treatment,ibuprofen,"{'2 200 mg': 1, '600 q 4hrs prn': 3, '1 pill ': 1}"
14306,treatment,marijuana,{'7.5mg thc/cbd': 1}
14307,treatment,tylenol,"{'1 500mg': 1, '500.0 mg x 3': 3, '325 mg': 1, '1000 mg': 1}"
14308,treatment,nortriptyline,"{'10mg': 1, '10 mg ': 11, '40mg': 1, '75 mg': 4, '25.0 mg': 2, '50mg': 38, '15 mg': 1, '30 mg before bedtime': 1}"
14309,treatment,propranolol,"{'40mg': 13, '20 mg': 1, '2 X 40mg': 15, '60.0 mg': 4, '3 x 20mg': 1, '1 x 40mg': 11, '2 x 40 mg': 2, '2 x 20mg': 3, '2 x 10mg': 3, '2x10mg': 1, '10.0 mg': 1}"
14310,treatment,paracetamol,"{'2 tablets': 13, '(2 caps) x 4': 3, '(2 caps) x 2': 8, '1 pill x 2': 1, '2x 500mg': 5, '4x500mg': 4, '1000.0 mg': 4, '1 pill': 1, '1 x 2 ': 1, '2 x 500mg': 30, '1g x3': 2}"
14311,treatment,panadeine forte,"{'1 tablet': 13, '2 x 30mg': 1}"
14312,treatment,lovan,{'40mg': 13}
14313,treatment,tylenol with codeine,{'3 ': 1}
14314,treatment,doxycycline,"{'2x 100mg': 118, '2x200mg': 49, '400mg': 90, '300mg': 1, '2x100mg': 168, '100 mg': 4, '1 x 100mg': 1}"
14315,treatment,erythromycin,"{'2 x 760mg': 1, '1 drop': 1}"
14316,treatment,remeron,"{'7.5mg': 1, '45mg': 4}"
14317,treatment,humira,"{'1 pen 40 mg': 9, '1 pen': 2, '40.0 mg': 2}"
14318,treatment,movicol,"{'1 sachet once': 8, '1 sachet twice': 1, '2 sachets twice': 2}"
14319,treatment,night meds,{'all': 9}
14320,treatment,day medication,{'all': 9}
14321,treatment,blue container meds,{'all': 9}
14322,treatment,low fibre diet ,{'less then 13g': 9}
14323,treatment,humira,{'1 pen 40 mg': 1}
14324,treatment,buscopan,{'4x20mg': 1}
14325,treatment,movicol,{'1 sachet twice': 1}
14326,treatment,night meds,{'all': 1}
14327,treatment,day medication,{'all': 1}
14328,treatment,blue container meds,{'all': 1}
14329,treatment,low fibre diet ,{'less then 13g': 1}
14330,treatment,blue container meds,{'all': 2}
14331,treatment,low fibre diet ,{'less then 13g': 2}
14332,treatment,humira,{'1 pen 40 mg': 2}
14333,treatment,buscopan,"{'4x20mg': 2, '1 x 10mg': 1, '4 doses': 2, '1 dose': 22, '1 dose ': 1, '2': 1, '2 x 10mg': 1}"
14334,treatment,movicol,"{'2 sachets once': 1, '1 sachet once': 2}"
14335,treatment,night meds,{'all': 2}
14336,treatment,day medication,{'all': 2}
14337,treatment,homeopathy,"{'Salt 5 &7': 2, 'pulsatilla 30': 2}"
14338,treatment,divalproex,{'1 x 250mg 3 times daily': 1}
14339,treatment,dexilant,{'60 mg': 1}
14340,treatment,domperidone,{'3 x 10mg': 1}
14341,treatment,duloxetine,"{'1 x 60mg 2 times daily': 1, '1 x 60mg at night': 1, '20mg ': 4}"
14342,treatment,escitalopram,{'20 mg': 1}
14343,treatment,pregabalin,{'1 x 225mg 2 times daily': 1}
14344,treatment,coffee,{'no dose': 24}
14345,treatment,coffee,"{'no dose': 1, '1 cup (at home)': 2}"
14346,treatment,wheelchair,{'full time': 3}
14347,treatment,entyvio,"{'Infusion': 3, '300mg': 273}"
14348,treatment,purinethol,"{'50.0 mg': 11, '75 mg': 4}"
14349,treatment,percocet,"{'2 x 5/325': 1, '1 x 5/325mg': 5}"
14350,treatment,phenergan,"{'25.0 mg': 6, '1 x 25mg': 7, '2 25mg': 1, '2 x 25': 2, '.5 x 25mg': 1, '25mg x 2': 1, '3 doses': 1, '2 ': 1, '25mg x3': 1, '25 mg x 2': 1, '1 q6 hrs': 1}"
14351,treatment,xanax,"{'0.5 mg': 6, '3mg morning/might': 3}"
14352,treatment,percocet,"{'2 x 5/325': 3, '1 x 5/325mg': 51, '7.5/325': 44, '5/325 mg': 17, '10/325 q 6h': 9, '1.5 x 5/325': 3, '3 x 5/325': 1, '5-325mg QID': 1, '2x1': 2, '1/2 pill': 17, '1 pill': 41, '1 pill ': 65, '2 x 1/2': 1, '.5 x 5-325': 3}"
14353,treatment,phenergan,"{'25.0 mg': 42, '25mg': 8, '2': 2, '2 25mg': 2, '3': 5, '3 ': 3, '1 x 25mg': 49, '2 x 25': 1, '50mg': 1, '12.5 mg': 1, '100mg': 4, '150 mg': 4}"
14354,treatment,xanax,"{'0.5 mg': 67, '0.25 mg': 55, '. 50mg': 3, '1 mg': 57, '3mg morning/might': 6, '.25 x 1': 2, '2 mg': 6, '2mg': 1, '1.5 mg': 1, '1x 0.5mg': 2, '1mg ': 2, '2x1mg': 1, '2.0 mg': 1, '0.5 mg x 4': 2, '4mg': 4, '.25 x 2': 19}"
14355,treatment,propranolol,{'40 mg': 1}
14356,treatment,paracetamol,{'1000mg': 4}
14357,treatment,esomeprazole,{'20mg ': 4}
14358,treatment,fluvoxamine,{'50mg': 4}
14359,treatment,ondansetron,{'8mg': 4}
14360,treatment,quetiapine,{'200mg': 4}
14361,treatment,ibuprofen,"{'3 pills': 1, '1 X 800mg BID': 3}"
14362,treatment,tramadol,{'1 x 50mg twice 2 x 50mg at bed time': 1}
14363,treatment,tylenol,"{'2 pills': 1, '1000.0 mg': 15}"
14364,treatment,ibuprofen,"{'3 pills': 1, '2 pills': 4}"
14365,treatment,tylenol,{'2 pills': 1}
14366,treatment,lyrica,"{'3x150': 1, '75 mg x 2': 3, '125.0 mg': 3}"
14367,treatment,cbd oil,{'1 dropper': 1}
14368,treatment,tylenol,"{'2 pills': 11, '325 mg': 17, '2 500 mg tablets': 7, '2': 6, '2x500mg': 1, '1000 mg': 11, '250': 6, '1 tablet': 4, '2 x 500mg': 196, '500 x 3': 1, '1300mg@645': 2, '400 mg 2 capsules': 2, '3250mg': 1, '3000mg': 1, '250 mgs': 21, '2000 mg': 9, '500mg': 12, '1000mg': 13, '500.0 mg': 133, '1000.0 mg': 63, '1/500mg': 17, '1850': 1, '500 mg x 2': 90, '1 x 500mg': 4, '1 pill x 4': 2, '1 tab x 4': 1, '1500.0 mg': 32, '2 x 650 mg': 14, '2/500mg': 1, '02': 4, '1250 mg': 5, '3 x 1000.0 mg': 2, '05,10,1630': 6, '1:2': 1, '2 x 1000 mg': 19, '2.0 tablet': 1, '20ml': 1, '3 pills': 1, '250mg': 2}"
14369,treatment,amatriptyline,{'25mg': 5}
14370,treatment,paracetamol,{'1 Pill x 4': 3}
14371,treatment,amatriptyline,{'25mg': 3}
14372,treatment,paracetamol,"{'1 Pill x 4': 3, '4': 21, '(2 caps) x 2': 5, '1g': 44, '1 gram': 2, '2 x 500mg': 3, '1 x 500 mg': 4, '1 pill x2': 1, '1 dose ': 1, '1 dose': 1, 'no dose': 1, '1.0 capsule': 1, '1000mg up to 4x daily': 1}"
14373,treatment,tramadol,"{'50mg 3× a Day': 1, '150.0 mg': 2, '2x 50mg': 20, '2 x 50 mg': 1, '.1': 1, '100mg 4x a day': 2, '1 x 50mg': 5, '100mg': 1, '25 mg': 3, '4 x 50.0mg': 4}"
14374,treatment,tea,{'@ Noon': 1}
14375,treatment,trazadone,{'100mg @ Bedtime': 1}
14376,treatment,medical marijuana,"{'2 bowls, 6 small hits': 1, '1 bowl every 2 to 4 hours as needed': 1, '2.5 mg 4x': 11}"
14377,treatment,medical marijuana,"{'2 bowls, 6 small hits': 2, '1 treatment': 7, '1 grinder': 3, '1 joint': 1, '2 grinders': 1, 'ghost og': 21, '100thc 400cbd': 1, '1 gram': 1, '3 vape': 1, '3 grams': 1, '1 bowl every 2 to 4 hours as needed': 16, '1 vape': 1, '2 treatments': 4, '1 edible': 6, '1/2 bong hit': 9, 'vape as needed': 6}"
14378,treatment,trazadone,"{'100mg @ Bedtime': 1, '2 x 50 mg': 2, '50 mg': 30, '200 mg': 2, '25 mg': 91, '150 mg': 26, '75 mg': 2, '100 mg': 41, '3 x 100mg at night': 1}"
14379,treatment,tea,{'@ Noon': 2}
14380,treatment,tramadol,"{'50mg 3× a Day': 2, '1 x 50mg': 1, '3x50mg': 1, '1 tablet': 1}"
14381,treatment,epsom salts,{'1.0 bath': 1}
14382,treatment,trazadone,{'100mg @ Bedtime': 2}
14383,treatment,medical marijuana,"{'2 bowls, 6 small hits': 2, '1 joint': 1}"
14384,treatment,clonazepam,"{'.25': 2, '.25 mg 4x day': 1, '2 x 1mg': 3, '2mg': 10, '1/5': 2, '2.5': 1, '1 ': 6, '1': 1, '2': 22, '3 mg': 1, '4mg': 2, '0.25mg twice daily': 1, '0.25mg': 2, '5mg': 4, '0.5 mg': 11, '1 mg': 15, '.5mg': 30, '2 x 0.5 mg': 1, '2 mg': 2, '2 m': 58, '1/2': 2, '.5 mg BID': 8, 'Half a tablet ': 1, '1.5 mg': 6}"
14385,treatment,prozac,"{'1 pill ': 2, '20.0 mg': 17, '40.0 mg': 72, '10 mg ': 2, '40mg': 7, '10 mg. qd': 1, '10mg SID': 7, '1 x 20mg': 3, '2 x 20mg': 1, '60 mg': 6, '10 mg': 4, '10.0 mg': 3, '30 mg': 7, '10mg': 1, '1 pill': 3, '50mg': 1, '80mg': 1, '4 x 20 mg ': 1, '40 mg': 21}"
14386,treatment,gabapentine,"{'4x 300 mg': 1, '2 x 300mg': 15, '200': 3}"
14387,treatment,ibuprofen,"{'1 pill ': 2, '2 x 200 mg': 1, '800 mg': 1, '1 x 400mg': 1, '1 x 800mg': 4, '1 x 600mg': 6}"
14388,treatment,ibuprofen,{'1 pill ': 1}
14389,treatment,paracetamol,{'1000.0 mg': 1}
14390,treatment,coffee,"{'1.0 serving': 2, '1 cup (at home)': 1, '2 x 2.0 cup': 1, '2 x 1.0 cup': 1, '2 cups': 1}"
14391,treatment,lithium,{'1x 1000mg': 1}
14392,treatment,metoclopramide,{'2x 10mg': 1}
14393,treatment,procyclidine,{'2x 5mg': 1}
14394,treatment,zopiclone,{'1x 7.5mg': 1}
14395,treatment,quetiapine xr,{'1x 100mg': 1}
14396,treatment,cetirizine,"{'2 x 10 mg': 73, '1 x 20mg': 1, '1 x 10mg': 1, '10mg': 1}"
14397,treatment,lithium,"{'1x 1000mg': 83, '300': 5, '600MG': 1}"
14398,treatment,metoclopramide,"{'2x 10mg': 74, '3 x 10mg': 8}"
14399,treatment,procyclidine,{'2x 5mg': 83}
14400,treatment,zopiclone,{'1x 7.5mg': 83}
14401,treatment,quetiapine xr,"{'1 x 200mg': 12, '1x 100mg': 11, '1x 300mg': 60}"
14402,treatment,iron,"{'1 pill ': 2, '28 mg': 1, '1.0 tablet': 4, '200 mg': 1}"
14403,treatment,vitamin b complex,"{'1 capsule': 2, '1 capsule ': 8}"
14404,treatment,cetirizine,"{'2 x 10 mg': 1, '10mg x 2': 1}"
14405,treatment,lithium,{'1x 1000mg': 2}
14406,treatment,metoclopramide,{'2x 10mg': 2}
14407,treatment,ondansetron,{'1 x 4mg': 2}
14408,treatment,procyclidine,"{'3 x 5mg': 1, '2x 5mg': 1, '5mg x 2': 1}"
14409,treatment,zopiclone,{'1x 7.5mg': 2}
14410,treatment,ivabradine,"{'2x 2.5mg': 2, '2.5mg x 2': 1}"
14411,treatment,co-codamol,{'3 x 8/500': 1}
14412,treatment,quetiapine xr,"{'1 x 200mg': 1, '1x 100mg': 1, '300mg x 1': 1}"
14413,treatment,metoclopramide,{'3 x 10mg': 1}
14414,treatment,ondansetron,"{'1 x 4mg': 1, '1 pill ': 11, '2 pills': 1, '2 x 4mg': 66}"
14415,treatment,zopiclone,"{'1x 7.5mg': 1, '7.5mg': 75}"
14416,treatment,ivabradine,"{'2x 2.5mg': 1, 'x2 7.5mg': 3}"
14417,treatment,co-codamol,"{'2 x 8/500': 1, '1 x 500mg': 54}"
14418,treatment,movicol,"{'1 sachet twice': 13, '1 sachet once': 9, '2 sachets once': 57}"
14419,treatment,codeine,"{'2 x 15 mg': 32, '4 x 15mg': 2, '1 x 30mg every 4hrs': 1, '1 x 15mg': 41, '4x15mg': 1, '2 x 30mg': 1}"
14420,treatment,tranexamic acid,{'3 x 1000mg': 55}
14421,treatment,mefanamic acid,{'3 x 500mg': 55}
14422,treatment,flutiform,{'2 x 2.0 puff': 49}
14423,treatment,oramorph,{'4ml once': 44}
14424,treatment,dioralyte,{'1 sachet': 70}
14425,treatment,cyclizine,"{'2 x 50.0 mg': 1, '1.0 tablet': 5, '1 x 50mg': 1, '4 x 50.0 mg': 8, '1 × 50mg': 10}"
14426,treatment,salbutamol,"{'3 puffs': 1, '2 puffs': 14}"
14427,treatment,codeine,"{'1 x 15mg': 2, '30mg': 1}"
14428,treatment,ondansetron,{'3': 2}
14429,treatment,tranexamic acid,{'3 x 1000mg': 2}
14430,treatment,flutiform,{'2 x 2.0 puff': 2}
14431,treatment,co-codamol,{'2 x 8/500': 2}
14432,treatment,movicol,{'2 sachets once': 2}
14433,treatment,mefanamic acid,{'3 x 500mg': 2}
14434,treatment,dioralyte,{'1 sachet': 2}
14435,treatment,cetirizine,{'2 x 10 mg': 2}
14436,treatment,cyclizine,{'1.0 tablet': 1}
14437,treatment,oramorph,{'4ml once': 2}
14438,treatment,procyclidine,{'2x 5mg': 2}
14439,treatment,ivabradine,{'2x 2.5mg': 2}
14440,treatment,quetiapine xr,{'1x 300mg': 2}
14441,treatment,loratadine,"{'1 x 10mg': 11, '2x 10mg': 28}"
14442,treatment,exercise--walking,{'40 mins': 1}
14443,treatment,exercise--walking,{'40 mins': 3}
14444,treatment,ondansetron,"{'1 pill': 172, '2.0 mg': 1, '3 x 4.0 mg': 1, '4 mg': 1, '2 x 4mg': 1, '2 pills': 1, '1 pill ': 8, '1 x 8 mg': 1}"
14445,treatment,exercise,"{'walked around UGA': 1, '1 hour': 58, '30 min cleaning': 60, '30 min walk': 1, '0.5 u': 91, 'festival walking': 2, '1 hour walk': 1, '10 minutes': 8, 'walking': 1, '45 mins': 13, '60 min': 5, 'light': 1, '8 hour shift': 49, '45 mins in snow': 8, '2 hours': 1, '7. mins': 1, 'spin': 4}"
14446,treatment,bupropion,"{'300 mg': 2, '150 mg': 2, '200 mg': 1, '100 mg': 2, '2 x 150.0 mg': 6, '1 x 150mg': 1, '150.0 mg': 8, '450 mg': 2, '1 x 300mg': 7, '1 pill ': 1}"
14447,treatment,sertraline,"{'100 mg': 3, '150mg': 11, '100mg': 1, '2 pills': 2, '50.0 mg': 9, '1 X 50mg': 8, '1 × 50mg': 3, '2 x 100.0 mg': 4, '1 x 100mg': 45, '150 mg': 16, '25mg': 15, '6.25mg per day': 3, '75mg': 11, '2 x 50mg': 155, '25 mg': 18, '50 mg ': 4, '42 mg': 1, '1 x 25mg': 1, '1 x 150mg': 22, '100 mg/day': 36, '1 x 50mg': 1, '200 mg': 3, '3 x 50.0 mg': 38, '1x50mg': 1, '100.0 mg': 2, '125mg': 1, '100 ': 1}"
14448,treatment,trazodone,"{'1 pill lastnight': 1, '50.0 mg': 5, '100 mg': 5, '1/2 tab (50mg)': 6, '50 mg': 2, '150 mg': 5, '150mg': 2}"
14449,treatment,birth control,"{'1 pill': 13, '1 pill ': 2, '1.0 pill': 9}"
14450,treatment,bupropion,{'300 mg': 4}
14451,treatment,ondansetron,"{'1 pill': 1, '1 pill ': 1, '2 x 4mg': 1}"
14452,treatment,sertraline,"{'100 mg': 7, '50.0 mg': 40, '3 x 50mg': 1, '1 X 50mg': 1, '150.0 mg': 1}"
14453,treatment,trazodone,{'1 pill lastnight': 4}
14454,treatment,valacyclovir,"{'1 pill': 2, '2 pills': 1}"
14455,treatment,birth control,"{'1 pill': 2, '1 pill ': 3, '1.0 pill': 2}"
14456,treatment,excercise,{'gym 30 min': 1}
14457,treatment,exercise,"{'walking': 2, '0': 41}"
14458,treatment,bupropion,"{'300 mg': 7, '150 mg': 1}"
14459,treatment,ondansetron,{'1 pill ': 7}
14460,treatment,sertraline,{'100 mg': 7}
14461,treatment,valacyclovir,{'2 pills': 7}
14462,treatment,birth control,{'1 pill ': 7}
14463,treatment,trazodone,"{'1 pill lastnight': 3, '½ pill last night': 4}"
14464,treatment,wellbutrin,{'450': 1}
14465,treatment,cymbalta,"{'1 60 mg': 2, '90 mg': 1}"
14466,treatment,naproxen sodium,{'2 x 220 mg': 2}
14467,treatment,tramadol,"{'200.0 mg': 1, '50.0 mg': 4, '2 x 50.0 mg': 1, '100.0 mg': 6, '2 x 100.0 mg': 1}"
14468,treatment,amitriptyline,"{'25.0 mg': 65, '2 x 25.0 mg': 7, '10.0 mg': 25, '2 x 10.0 mg': 5}"
14469,treatment,excedrin migraine,"{'2.0 piece': 2, '1.0 piece': 1, '2 x 1.0 piece': 1, '2.0 pieces': 4, '2.0 sessions': 39, '2.0 session': 1, '2 x 2.0 session': 1, '2 x 2.0 sessions': 6, '2 x 1.0 sessions': 1, '1.0 session': 6}"
14470,treatment,laxatives,"{'2.0 piece': 5, '2.0 trips': 55, '2 x 2.0 trips': 11, '2 x 4.0 trips': 1, '1.0 trips': 1}"
14471,treatment,athlete vitamin,"{'6.0 piece': 2, '4.0 pieces': 1, '2 x 4.0 pieces': 1, '3.0 piece': 1, '3.0 pieces': 1, '2 x 3.0 pieces': 1, '3.0 times': 1, '2 x 3.0 times': 1, '2.0 times': 2, '2 x 1.0 session': 2, '1.0 session': 2, '3.0 sessions': 13, '2.0 sessions': 17, '2 x 2.0 sessions': 3, '2 x 3.0 sessions': 2}"
14472,treatment,recov bipeptides,"{'1.0 tbsp': 3, '2 x 1.0 tbsp': 1, '1.0 tsp': 32, '2 x 1.0 tsp': 6}"
14473,treatment,heating pads,"{'2.0 pieces': 2, '1.0 piece': 1, '2 x 1.0 piece': 1, '3.0 pieces': 7, '3.0 piece': 1, '3.0 times': 2, '2 x 3.0 pieces': 1, '2.0 sessions': 19, '1.0 session': 5, '2 x 3.0 sessions': 2, '3.0 sessions': 4, '2 x 2.0 sessions': 4, '1.0 sessions': 2, '2 x 1.0 session': 2, '1.0 day': 2, '2 x 1.0 day': 1}"
14474,treatment,pain relief,"{'1.0 piece': 7, '2 x 1.0 piece': 3, '1.0 mg': 1, '2 x 1.0 mg': 1, '1.0 times': 2, '2 x 1.0 session': 1, '1.0 session': 3, '2 x 1.0 day': 18, '1.0 day': 61}"
14475,treatment,boswelia complex,"{'10.0 minutes': 1, '20.0 minutes': 4, '15.0 minutes': 1}"
14476,treatment,buffered salmon oil - dha - epa,"{'1.0 day': 44, '2 x 1.0 day': 2}"
14477,treatment,yoga,{'1.0 hour': 1}
14478,treatment,amitriptyline,"{'10.0 mg': 100, '50.0 mg': 1}"
14479,treatment,breathing exercises,{'1.0 day': 100}
14480,treatment,pain management,"{'1.0 day': 98, '2 x 1.0 day': 2}"
14481,treatment,tramadol,"{'2 x 100.0 mg': 11, '100.0 mg': 78, '100mg ': 2, '100mg': 15, '1 x 50mg': 2}"
14482,treatment,yoga,{'1.0 hour': 95}
14483,treatment,heating pads,{'1.0 day': 95}
14484,treatment,linseed,{'1.0 tsp': 88}
14485,treatment,rowing machine,{'15.0 minutes': 88}
14486,treatment,physio,{'2.0 sessions': 95}
14487,treatment,cycling,{'2.0 trips': 95}
14488,treatment,standing desk,{'2.0 sessions': 95}
14489,treatment,headspace,{'10 minutes': 62}
14490,treatment,colpermin,{'3 tablets': 1}
14491,treatment,tramadol,"{'100.0 mg': 1, '0.5': 58}"
14492,treatment,physio,{'2.0 sessions': 1}
14493,treatment,linseed,{'1.0 tsp': 1}
14494,treatment,rowing machine,{'15.0 minutes': 1}
14495,treatment,headspace,{'10 minutes': 1}
14496,treatment,amitriptyline,{'10.0 mg': 1}
14497,treatment,heating pads,{'1.0 day': 1}
14498,treatment,breathing exercises,{'1.0 day': 1}
14499,treatment,pain management,{'1.0 day': 1}
14500,treatment,cycling,{'2.0 trips': 1}
14501,treatment,standing desk,{'2.0 sessions': 1}
14502,treatment,noritriptyline,{'10mg': 26}
14503,treatment,nortriptyline,{'10mg': 1}
14504,treatment,amitriptyline,"{'10.0 mg': 3, '4 x 25mg': 3, '1 × 10mg': 79, '1 x 10mg': 3, '2 x 10mg': 20, '.5 pill 25 mg': 11, '20 mg': 62, '20': 7, '20mg -Night': 25, '1.0 tablet': 15, '.75 mg': 3, '25mg': 7, '10 mg': 93, '1 X 50 Mg': 84, '75 mg': 10, '20mg': 8, '1 × 25': 19, '12.5mg': 13, '1/2 x 25mg': 6, '1 ': 20, '25 mg': 36, '2x 10mg': 4, '50.0 mg': 17, '2 x 10 mg': 44, '15 mg': 9, '1 x 25mg': 104, '10mg x 3': 22, '50 mg ': 17, '40mg': 3, '30mg': 18, '50mg': 3, '25': 3, '2x10mg': 10, '2 x 10.0 mg': 10, '100mg': 6, '40 mg': 4, '10 mg ': 3, '100mg 1x daily': 11, '3 x 25mg': 4, '25mg 1x daily': 34, '2 x 25mg': 1, '2 x 25.0 mg': 8, '5 x 10mg': 1, '0.5mg': 1, '70mg': 2, '4 x 10 mg': 3, '40mg - night': 1, '50 mg': 5, '3x 10mg': 1, '3x10mg': 10, '100 mg': 6, '35mg': 7, '1.0 capsule': 2, '30.0 mg': 3, '150mg ': 4, '25.0 mg': 21, '3 x 25.0 mg': 2, '75mg': 2, '1/2 25 mg': 2, '.5 200 mg': 2, '2 x 25mg at night': 2, '30 mg': 15, '1x25mg': 19}"
14505,treatment,heating pads,"{'1.0 day': 3, '2 x 1.0 session': 1, '2.0 hours': 1}"
14506,treatment,physio,{'2.0 sessions': 3}
14507,treatment,standing desk,{'2.0 sessions': 3}
14508,treatment,linseed,{'1.0 tsp': 3}
14509,treatment,rowing machine,{'15.0 minutes': 3}
14510,treatment,headspace,{'10 minutes': 3}
14511,treatment,yoga,"{'1.0 hour': 6, '15 minutes': 34, '15.0 mins': 1, '<10 min': 171, '10 min': 3, '75 minutes': 1, '20 min': 1, '0.5 hour': 246, '20mins (Cat Cow 8m / Mount. Pose 12m)': 4, '0.25 hours': 1, '3 x 5': 8, '3 x 10': 1, '0.25 hour': 109, '30 min.': 1, '1 hour ': 5, '20 minutes': 7, '25 min': 9}"
14512,treatment,breathing exercises,{'1.0 day': 3}
14513,treatment,pain management,"{'1.0 day': 3, '1 drop': 3}"
14514,treatment,cycling,{'2.0 trips': 3}
14515,treatment,noritriptyline,"{'10mg': 1, '20mg': 2}"
14516,treatment,quell,{'all day': 2}
14517,treatment,amitriptyline,"{'10.0 mg': 513, '1 x 50mg': 2, '1 × 10mg': 260, '2 x 10.0 mg': 1, '70mg': 3, '50 mg ': 1, '50mg': 42, '40mg': 2, '3 x 25.0 mg': 2, '10 mg': 5, '30mg': 5, '20 mg': 19, '30.0 Mg': 1}"
14518,treatment,tramadol,"{'100.0 mg': 537, '50.0 mg': 1, '100mg': 7, '1 x 50mg': 80, '100': 67, '150 mg': 6, '200.0 mg': 8, '1 x 150mg': 9, '150': 1, '250.0 mg': 1, '50mg': 3, '50 mg x 3': 1, '2 x 50 mg': 10, '50 mg': 2, '50mg x 3': 1, '50mg X 2, 100mg nocte ': 1, '50mg x 2, 100mg nocte': 1, '1 x 50mg twice': 1, '1x 50mg': 2, '1 tablet': 33, '4 tablets': 23, '2 tablets': 21, '2 tablets ': 84, '6 tablets': 2, '8 tablets': 1, '5 tablets': 5, '1 x tablet': 7, '3 tablets': 1, '2x100mg': 1, '2x 50mg': 12, '1': 6, '1 × 50mg': 2, '3 x 50mg': 2, '2 x 4.0 pill': 6, '1 pill twice': 2, '4 x 50mg': 19, '1/2 pill': 5, '200mg': 1, 'regular dose': 1, '1 x 37.5mg': 1, '1 x 50mg twice 2 x 50mg at bed time': 1, '3': 3, '4': 5, '2': 13, '6': 1, '6 pills': 13, '300mg': 2, '2x50mg': 1}"
14519,treatment,heating pads,"{'1.0 day': 513, '2 pads': 5}"
14520,treatment,physio,{'2.0 sessions': 513}
14521,treatment,linseed,{'1.0 tsp': 513}
14522,treatment,rowing machine,{'15.0 minutes': 513}
14523,treatment,headspace,{'10 minutes': 513}
14524,treatment,yoga,"{'1.0 hour': 513, '20mins (Cat Cow 8m / Mount. Pose 12m)': 3, '30 min.': 1, '20 minutes': 23, '1 hour ': 2, '10 min': 8}"
14525,treatment,breathing exercises,{'1.0 day': 513}
14526,treatment,pain management,{'1.0 day': 513}
14527,treatment,cycling,{'2.0 trips': 513}
14528,treatment,standing desk,{'2.0 sessions': 513}
14529,treatment,noritriptyline,"{'10mg': 113, '20mg': 400}"
14530,treatment,quell,{'all day': 513}
14531,treatment,peppermint oil,"{'4 tablets': 305, '1 pill': 1, '1 pill ': 1}"
14532,treatment,peppermint oil,"{'4 tablets': 2, '2': 13, '2 x 500mcg': 138, '1 pill': 1, '2 pills': 2, '1 pill ': 22}"
14533,treatment,quell,{'all day': 56}
14534,treatment,protonix,{'40 mg ': 1}
14535,treatment,vitamin d3,"{'2 x 2000 IU': 1, '1 X 5000 IU': 5, '2 Gummies': 1, '1 x 2000 IU': 5, '1 x 1000U': 4, '2 x 1000 IU': 1, '1 capsule': 1, '1@ 5000iu': 1, '1 cap X 5000 I.U.': 9, '1 pill ': 3}"
14536,treatment,alprazolam,{'1mg': 1}
14537,treatment,clonazepam,"{'0.5mg': 1, '.5 3x': 3, '1.5 mg': 5}"
14538,treatment,quetiapine,"{'1x 50mg': 1, '200mg': 1}"
14539,treatment,topiramate,"{'100 mg': 2, '4 x 25mg': 1, '100.0 mg': 1}"
14540,treatment,trazadone,"{'150 mg': 1, '25 mg': 1}"
