~id, ~label, dosage:String
excessive coughing,Symptom,
tachycardia surges,Symptom,
right abdominal pain,Symptom,
swallowing difficulty,Symptom,
phlegm/ mucus cough up,Symptom,
difficulty finding words,Symptom,
eye discharge,Symptom,
temple headache,Symptom,
headache behind eyes,Symptom,
stabbing chest pain,Symptom,
angina,Symptom,
achey/stiff hips,Symptom,
sleep deprivation,Symptom,
self doubt,Symptom,
low self esteem,Symptom,
inflamed gums,Symptom,
teeth clenching,Symptom,
clammy sweats,Symptom,
clammy head,Symptom,
sleep sweats,Symptom,
emotional irritability ,Symptom,
leg sores,Symptom,
foot numbness,Symptom,
foot swelling,Symptom,
waking up in the middle of the night,Symptom,
compulsive behavior,Symptom,
itchy neck,Symptom,
shower,Treatment,{'3': 2}
numb tingling limbs,Symptom,
pancreatitis,Symptom,
cellcept,Treatment,{'2000mg': 1}
methocarbamol,Treatment,{'2 X 750 mg': 1}
oxybutynin,Treatment,{'2 X 20 mg': 1}
phenergan,Treatment,{'25.0 mg': 1}
pilocarpine,Treatment,{'3 x 5mg': 1}
buspar,Treatment,"{'10 mg': 8, '5 mg': 21, '30 mg': 17, '10mg 2x a day': 1, '1X 15MG 2X Daily': 42, '1 pill, thrice daily': 143, '5mg x 3 daily': 1, '7.5mg twice a day': 2, '60 mg': 1, '2 x 30 mg': 1}"
clonidine,Treatment,{'0.1': 8}
focalin,Treatment,"{'30 mg': 8, '10mg': 2, '15mg': 2, '2 x 10 mg': 1}"
nabumetone,Treatment,"{'1x 500mg': 25, '600mg': 1, '200.0 mg': 10}"
vitamin c,Treatment,"{'600mg': 8, 'to bowel tolerance': 2, '2x 500mg': 1, '1 pill ': 3, '125 mg': 1, '1 tablet': 49, '3000.0 mg': 12, '1 x 500mg': 15, '1 Tab/Day': 6, '1 Tablet - AM/PM': 37, '2 x 1.0 g ': 45, '1,000 mg': 2, '1000.0 mg': 159, '2x1000mg': 2, '2x500mg': 44, '2 pills': 4, '500 mg': 13, '1000 mg ': 1}"
vitamin d3,Treatment,"{'1 x 1000U': 81, '1 X 5000 IU': 70, '800iu': 7, '1000.0 IU': 3, '10,000 IUs': 1, '4,000 IUs': 1, '1 x 4000 IU': 10, '2': 1, '1000 IU': 146, '1 x 50,000 IU': 1, '1 x 2000 IU': 20, '1 x 5,000 iu': 9, '2X 1000IU': 42, '1 pill ': 78, '2x 2000': 2, '2x 1000': 18, '2 x 1000 IU': 12, '2 x 10,000iu': 7, '6x 1000ug': 1, '5000.0 IU': 19, '2 tablets': 1, '2000.0 IU': 224, '1 pill': 16, '1 x 3000iu': 1, '2 x tablets': 7, '2 x 2000 IU': 1, '50,000 iu': 50, '2500 IU': 46, '3000 IU': 3, '3 x 2000.0 IU': 1, '1 capsule': 4, '1 drop': 11, '1600': 2, '2 x 800ui': 1, '1 x 800iu': 3, '5000 IU': 4, '2000 IU': 25, '50, 000 IU weekly': 8, '2 pills': 20, '1 5,000 IU softgel in the morning': 1, '1': 10, ' 1x4000 IU': 1}"
zertec,Treatment,{'10 mg': 9}
clonidine,Treatment,{'0.1': 1}
buspar,Treatment,{'10 mg': 1}
focalin,Treatment,{'30 mg': 1}
lyrica,Treatment,"{'2x 150 mg': 1, '1 morning/ 1 night': 1, '3 x 75 mg': 1, '2x 200mg': 1, '150 mg X 2': 1}"
nabumetone,Treatment,{'1x 500mg': 1}
vitamin c,Treatment,{'600mg': 1}
vitamin d3,Treatment,"{'1 x 1000U': 1, '1000 IU': 1}"
zertec,Treatment,{'10 mg': 2}
unfocused,Symptom,
tmj headache,Symptom,
tight neck muscles,Symptom,
ibuprofen,Treatment,"{'2 x 200.0 mg': 5, '6x200mg': 1, '4 x 200.0 mg': 3, '1 x 800mg': 1, '1x800mg': 1, '1 pill ': 1, '1 dose': 1, '1 x 600mg': 1, '1 pill x2': 36, '2 pill x 3': 4, '2 pill x 2': 7, '2 pill 10x': 1, '3 pills': 1, '8 Pills': 1, '2 pill x3': 1, '1x400mg, 1x600mg': 1}"
food,Treatment,"{'Somewhat healthy, 3 meals': 6, 'snack': 1}"
wheelchair,Treatment,{'partial': 4}
naproxen,Treatment,"{'1 x 250mg': 1, '1 x 500 mg': 2}"
acetaminophen,Treatment,"{'1000.0 mg': 4, '6 x 500mg': 1, '3 x 500 mg': 1}"
wheelchair,Treatment,{'partial': 23}
ibuprofen,Treatment,"{'4 x 200.0 mg': 7, '2 x 200.0 mg': 16, '2x 200mg': 1}"
food,Treatment,"{'Somewhat healthy, 3 meals': 23}"
acetaminophen,Treatment,"{'2x500mg': 4, '4x500': 3, '3 x 500 mg': 2, '1000.0 mg': 6, '2x650': 5}"
pain patch,Treatment,{'2 patches': 1}
acetaminophen,Treatment,{'2x650': 3}
ibuprofen,Treatment,"{'2 x 200.0 mg': 10, '2 × 400mg': 1, '4 x 200 mg': 1}"
food,Treatment,"{'Somewhat healthy, 3 meals': 3, 'Pleasure food, 2 meals': 2, 'Meal-replacement shake': 1, 'chicken cordon bleu': 1}"
wheelchair,Treatment,{'partial': 3}
oral ulcers,Symptom,
advil,Treatment,"{'1 tablet': 2, '1 pill ': 1, '2 tablets': 6, '3 x 200mg': 5, '3x 200mg': 9, '4 x 200mg': 13, '1 x 400 mg': 1, '2': 13, '10 x 200mg': 11}"
arm bumps,Symptom,
antihistamine,Treatment,"{'4 tablets': 13, '2 doses': 1}"
tenderness,Symptom,
naproxen,Treatment,"{'1 x 500 mg': 1, '2 x 500mg': 1}"
pregabalin,Treatment,{'2 x 75mg': 2}
quetiapine,Treatment,{'300mg': 2}
sulfasalazine,Treatment,{'3 x 500mg': 2}
co-codamol,Treatment,{'4 x 30/500mg': 2}
cetirizine,Treatment,{'1 x 10mg': 1}
depth perception issues,Symptom,
thoracic pain,Symptom,
achy hands,Symptom,
knee dislocation,Symptom,
lower back/si pain,Symptom,
right ear pain,Symptom,
pain in neck,Symptom,
unable to sleep,Symptom,
excedrin migraine,Treatment,{'2 pills': 3}
excedrin migraine,Treatment,{'2 pills': 7}
vision disturbances,Symptom,
pots,Symptom,
headache/general,Symptom,
electrical shock sensations,Symptom,
medications,Treatment,"{'gabapentin ': 1, 'All': 10}"
hemp oil,Treatment,{'1 dropper': 3}
hemp oil,Treatment,"{'5drops': 4, '2 dropper': 48, '2 pills': 4, '1 dropper': 6, '3 pills': 31, '2000mg': 5, '3 capsules ': 27, '2 gummies': 12}"
hemp oil,Treatment,{'5drops': 1}
pain after eating,Symptom,
budesonide,Treatment,"{'200mikrog': 40, '3.0 mg': 1}"
panadol,Treatment,"{'1g': 40, '2 tablets': 1, '4 tablets (500mg ea)': 2, '2 Tablets 500mg': 5}"
burana,Treatment,{'400 mg': 40}
ventoline,Treatment,{'2x200mikrog': 40}
triptyl,Treatment,{'2x10mg': 40}
sight sensitivity,Symptom,
lower right back pain,Symptom,
right calf pain,Symptom,
neuropathic pain (legs),Symptom,
breathing difficulty,Symptom,
mid-back pain,Symptom,
left si joint,Symptom,
right si joint,Symptom,
difficulty getting out of bed,Symptom,
gi discomfort,Symptom,
sertraline,Treatment,"{'25mg': 3, '150mg': 1, '1 x 150mg': 89, '100 mg': 2}"
fluticasone,Treatment,"{'1 spray per nostril': 6, '2 sprays in each nostril': 1}"
multivitamin,Treatment,"{'1.0 capsule': 12, '1 tablet': 1042, '1.0 tablet': 63, '1 Tablet/day': 48, '2 capsules': 1, '1 tablespoon daily': 14, '1 tablespoon': 1, '1 ': 1, '2 Gummies ': 25}"
sertraline,Treatment,"{'25mg': 1, '150.0 mg': 1, '1 x 100mg': 65, '50.0 mg': 2, '100.0 mg': 1, '150mg': 3, '1 × 50mg': 68, '100 mg': 7, '3 x 50.0 mg': 1, '1 x 150mg': 7, '2 x 100.0 mg': 28, '75 mg': 11, '1 x 50mg': 11, '200 mg': 5, '.75 mg': 2, '200mg': 1, '1x50mg': 1, '100 mg/day': 73, '150 mg': 25}"
fish oil,Treatment,"{'1000.0 IU': 13, '1000.0 mg': 16, '1 capsule': 2}"
left leg weakness,Symptom,
knee instability,Symptom,
brain pressure,Symptom,
difficulty speaking,Symptom,
strange behavior,Symptom,
lactulose,Treatment,{'15mL': 2}
steroids,Treatment,"{'30mg': 2, '5mg': 2}"
paracetomol,Treatment,{'PRN': 2}
brain fog itching,Symptom,
gi distress,Symptom,
pain generalized,Symptom,
androcur,Treatment,{'25 mg': 1}
vegan diet,Treatment,{'all day': 11}
prebiotic,Treatment,{'1 pill': 11}
green stool,Symptom,
vegan diet,Treatment,{'all day': 7}
prebiotic,Treatment,{'1 pill': 7}
hypersexuality,Symptom,
elevated mood,Symptom,
caffeine,Treatment,{'3 cups coffee': 1}
lexapro,Treatment,"{'10mg ': 1, '5 mg': 4}"
sleep,Treatment,{'10 hours': 1}
effexor xr,Treatment,{'37.5mg': 1}
metoprolol,Treatment,{'0.5 x 25.0 mg': 1}
emotional suppression,Symptom,
neck tightness,Symptom,
imbalance,Symptom,
forgetting words,Symptom,
lamictal,Treatment,{'100.0 mg': 1}
psoriasis,Symptom,
heavy head,Symptom,
sore tongue,Symptom,
dry throat,Symptom,
dry heaving,Symptom,
seeing stars,Symptom,
tingling in hands,Symptom,
contaction like pain,Symptom,
tactile sensitivity,Symptom,
cognitive fog,Symptom,
ibuprofen,Treatment,"{'400 ': 9, '1 x 400mg': 1, '4 x 200 mg': 1, '1 pill ': 1, '1 pill x2': 6, '1 x 800mg': 1, '3 x 800.0 mg': 1}"
tramadol er,Treatment,{'300 mg': 8}
numb hands,Symptom,
muscle pain neck,Symptom,
shoulder blade pain,Symptom,
headache (left),Symptom,
sad,Symptom,
fibro pain,Symptom,
botox,Treatment,{'200 units': 1}
codeine,Treatment,"{'2x30mg every 4 hrs': 1, '1 x 30mg': 2, '1 pill': 1, '2 x 30mg': 1, '2 x 15mg': 2, '2 x 10ml': 1, '12 x 15mg': 2}"
propranalol,Treatment,{'2 x 40mg': 1}
sleeping tablets,Treatment,{'quarter': 1}
sleeping tablets,Treatment,"{'quarter': 5, '2': 1}"
botox,Treatment,"{'200 units': 63, '31 i': 34}"
diazepam,Treatment,"{'10 mg': 5, '1 tablet': 12, '2 x 2mg': 5, '8.0 mg': 1, '2mg': 1, '2 x 5.0 mg': 1, '10.0 mg': 16, '1 x 5mg': 15, '2': 9, '5.0 mg': 1, '2x2mg': 95, '2.0 mg': 3}"
propranalol,Treatment,"{'2 x 40mg': 5, '80mg': 1}"
codeine,Treatment,"{'2x30mg every 4 hrs': 181, '1 x 30mg': 5, '2 x 15 mg': 1, '1 x 15mg': 10, '1 x 30mg every 4hrs': 1, '2 x 15mg': 1, '1 pill': 31, '1 pill ': 55}"
diazepam,Treatment,"{'10 mg': 1, 'x1 2mg, x1 10mg': 1, '2 x 2.5 mg': 1, '5mg x2': 3}"
methocarbamol,Treatment,"{'1500mg': 1, '2': 1}"
cbd oil,Treatment,"{'regular inhalations': 1, '7 drops': 1, '2x 7 drops': 1, '1 drop 2x day': 1, '.5 ml ': 7, '10mg': 6, '.75ml': 1, '. 35ml': 16, '.3 ml': 13, '1 cap': 21}"
methocarbamol,Treatment,"{'1500mg': 5, '1': 21, '500 mg ': 2, '3 x 10mg': 2, '500mg': 1, '2 X 750 mg': 43, '750mg': 3, '1 × 750mg': 8, '4 × 750mg': 1, '2 × 2 tablets': 3}"
urinary pain,Symptom,
anxiousness,Symptom,
low-grade fever,Symptom,
omeprazole,Treatment,{'1 x 20mg': 1}
paracetamol,Treatment,{'1 gram': 1}
propavan,Treatment,{'½ tablett': 1}
duloxetine morning,Treatment,{'60 mg': 1}
duloxetine evening,Treatment,{'40 mg - 10%': 1}
paracetamol,Treatment,"{'1 gram': 72, '1x 650mg': 61, '1 pill ': 1, '3 pills': 2, '1 pill x2': 2, '2 x 1g': 2, '1 Pill x 4': 2, '1 x 500 mg': 2, '1000.0 mg': 10, '2 x 500mg': 1, '3 x 1000.0 mg': 1, '1 dose': 10, '3': 1, '1': 19, '4': 1, '1 500g': 1, '1 x 2 ': 2, '1 Dose': 2, '1 x 2 pills': 84, '2 x 2 pills': 11, '3 x 2 pills': 1}"
walking,Treatment,"{'minimum 20 min': 1, 'min 30 minutes': 46, 'min 20 minutes': 20, '1 mile': 3, '1 hour': 3, '10 minutes ': 1, '2 hours': 1, '30 min': 1, '2 x 15 minutes': 1}"
propavan,Treatment,"{'½ tablett': 67, '1 natten innan': 1, '1 tablett': 43}"
duloxetine morning,Treatment,{'60 mg': 67}
duloxetine evening,Treatment,"{'40 mg - 10%': 11, '40 mg - 15%': 56}"
omega 3,Treatment,"{'1 capsule': 36, '2 capsules': 26, '2 x Solgar': 6, '4x 300mg': 1}"
gaviscon,Treatment,{'10-20ml': 60}
humira,Treatment,"{'1 pen 80 mg': 60, '2 x 40.0 mg': 1}"
l-glutamine,Treatment,"{'1 tsp x 1': 58, '1 tsp x 2': 1}"
cellenzym,Treatment,"{'1 capsule': 11, '3 capsules': 16, '2 capsules': 31}"
stomach problems,Symptom,
desonix,Treatment,{'1 dose': 42}
nsaids,Treatment,{'2x ': 20}
skinoren,Treatment,{'x1': 18}
bottom of feet,Symptom,
skin,Symptom,
leg tingling,Symptom,
advil,Treatment,{'600mg': 1}
left arm pain from elbow to wrist,Symptom,
venlafaxine,Treatment,"{'75mg': 7, '225mg': 25, '150mg': 3, '225mg per day ': 1, '1x 75mg': 9, '150 mg': 1, '225.0 mg': 2}"
dgl,Treatment,{'1 tablet': 1}
ibgard,Treatment,{'2 capsules': 1}
fdgard,Treatment,{'2 capsules': 1}
venlafaxine,Treatment,{'75mg': 12}
dgl,Treatment,"{'1 tablet': 2, '2 tablets': 1}"
ibgard,Treatment,"{'2 capsules': 13, '1xam 1xpm': 1, '1 dose': 3}"
fdgard,Treatment,{'2 capsules': 12}
cold and flu,Symptom,
berberine,Treatment,{'1 pill': 1}
probiotic,Treatment,"{'1 ': 1, 'half': 2, '1.0 tablet': 2, '1 capsule': 1, '0.5 packet': 249, '50 million': 1, '2 capsules': 1, '1.0 capsule': 2, '1.0 bag': 15, '1.0 packet': 20}"
multivitamin with iron,Treatment,{'1 ': 1}
hayfever,Symptom,
b12 spray,Treatment,{'1 spray a day': 1}
gabapentin,Treatment,"{'3 x 300 mg': 1, '3 x 100 mg': 1, '3 x 300.0 mg': 1}"
sertraline,Treatment,"{'100mg': 1, '1 x 100mg': 1}"
vyvanse,Treatment,"{'1 x 40mg': 1, '60 mg': 2, 'one 50 mg': 1}"
b12 spray,Treatment,{'500.0 mcg': 2}
anxiety attacks,Symptom,
joint redness,Symptom,
prozac,Treatment,{'40mg': 4}
ibuprofen 800,Treatment,{'800mg': 4}
joint pain from the waist down ,Symptom,
d3,Treatment,"{'5000iu': 1, '2 x 5000iu': 15, '2 x 2,000': 2, '10000iu': 6}"
gabapentin,Treatment,"{'1 x 300mg': 1, '2 x 300mg three times a day': 41, '600mg x 4': 2}"
effexor xr,Treatment,{'175.0 mg': 1}
stomache ache,Symptom,
gabapentin,Treatment,"{'2400 mg': 1, '1200 mg': 1, '3x400mg': 2, '2 x 100mg': 1, '1 600mg 3per day': 1}"
head throbbing,Symptom,
numbness/tingling,Symptom,
bentyl,Treatment,{'3x 10-20 mg': 1}
weak legs,Symptom,
impaired speech,Symptom,
stabbing bladder pain,Symptom,
excessive thirst,Symptom,
numbness feet,Symptom,
asthma attack,Symptom,
albuterol,Treatment,"{'2 puffs': 139, '4 puffs': 4, '1 puff': 5, '2.5 mg': 1, '8 puffs': 14}"
symbicort,Treatment,"{'2 puffs': 6, '1.0 puff': 2, '1x am/ 1x pm': 1, '2 puffs twice a day': 3, '1': 1, '2 x 1.0 puff': 1}"
stuffy head,Symptom,
skin burning,Symptom,
montelukast,Treatment,"{'10 mg ': 1, '10mg': 1, '10 mg': 1}"
symbicort,Treatment,"{'2 puffs': 2, '1.0 puff': 1, '2 puffs twice a day': 8, '6/200mg': 11}"
turmeric,Treatment,{'5.0 mg': 1}
daily walk,Treatment,{'3.0 miles': 1}
inr,Symptom,
psychopathy,Symptom,
medication,Treatment,"{'10.0 unit': 7, '28.0 pills': 10}"
asmr,Treatment,"{'1.0 unit': 6, '2 x 1.0 hour': 1, '1.0 hour': 4, '2.0 hour': 1, '3.0 hours': 1}"
spd alternative treatments,Treatment,"{'1.0 unit': 7, '3.0 unit': 10}"
language learning,Treatment,"{'5.0 unit': 1, '2 x 3.0 unit': 1, '2.0 unit': 8, '3.0 unit': 1, '4.0 unit': 1, '1.0 unit': 2, '4.0 units': 1, '2 x 4.0 unit': 1, '5.0 units': 1}"
pet therapy,Treatment,"{'1.0 unit': 4, '3.0 unit': 1, '11.0 unit': 10}"
tens unit,Treatment,{'3.0 hours': 1}
exercise--walking,Treatment,{'1.0 mile': 10}
fluids,Treatment,"{'80.0 fl oz': 1, '100.0 oz': 9, '2 x 100.0 oz': 1}"
therapy,Treatment,{'1.0 hour': 1}
breathing exercises,Treatment,"{'1.0 unit': 1, '5.0 minutes': 2, '15.0 minutes': 2}"
poor immune response,Symptom,
medication,Treatment,{'28.0 pills': 1}
fluids,Treatment,{'100.0 oz': 7}
asmr,Treatment,{'1.0 hour': 7}
spd alternative treatments,Treatment,"{'3.0 unit': 1, '1 treatment': 6}"
language learning,Treatment,"{'2.0 unit': 1, '1 course': 5}"
pet therapy,Treatment,"{'11.0 unit': 1, '5.0 units': 6}"
essential oils,Treatment,{'1.0 treatment': 5}
exercise--walking,Treatment,{'1.0 mile': 2}
fluids,Treatment,{'100.0 oz': 1}
essential oils,Treatment,{'1.0 treatment': 1}
spd alternative treatments,Treatment,{'3.0 unit': 1}
language learning,Treatment,{'14.0 units': 1}
pet therapy,Treatment,{'11.0 unit': 1}
medication,Treatment,{'28.0 pills': 6}
fluids,Treatment,{'100.0 oz': 6}
asmr,Treatment,"{'1.0 hour': 1, '2.0 hour': 1, '4.0 hours': 1}"
spd alternative treatments,Treatment,{'3.0 unit': 6}
language learning,Treatment,"{'2.0 unit': 5, '14.0 units': 1}"
pet therapy,Treatment,{'11.0 unit': 6}
exercise--walking,Treatment,"{'1.0 mile': 3, '2.0 miles': 1}"
urge incontinence,Symptom,
exercise--walking,Treatment,{'1.0 mile': 19}
medication,Treatment,"{'28.0 pills': 8, '10.0 pills': 1}"
fluids,Treatment,{'100.0 oz': 10}
spd alternative treatments,Treatment,{'3.0 unit': 10}
language learning,Treatment,"{'10.0 units': 1, '2.0 unit': 8, '15.0 units': 1}"
pet therapy,Treatment,"{'11.0 unit': 9, '5.0 unit': 1}"
asmr,Treatment,"{'2.0 hours': 3, '1.0 hour': 6}"
tens unit,Treatment,{'2.0 hours': 1}
essential oils,Treatment,{'1.0 treatment': 2}
asmr,Treatment,{'1.0 hour': 1}
language learning,Treatment,{'2.0 unit': 1}
breathing exercises,Treatment,{'15.0 minutes': 1}
extra medications,Treatment,{'2.0 pills': 1}
exercise--walking,Treatment,{'1.0 mile': 1}
medication,Treatment,{'10.0 pills': 1}
language learning,Treatment,{'4.0 units': 1}
pet therapy,Treatment,{'5.0 units': 1}
pathogical lying,Symptom,
exercise--walking,Treatment,"{'1.0 mile': 139, '2 miles': 2, '2.5 miles': 1, '1 mile': 1}"
medication,Treatment,"{'10.0 pills': 138, '3 pills': 1, '10 medications': 1, '10 units': 1, '6 medications': 1}"
fluids,Treatment,"{'100.0 oz': 138, '80 oz': 2, '200 oz': 1, '100 oz': 1}"
essential oils,Treatment,{'1.0 treatment': 139}
asmr,Treatment,"{'1.0 hour': 141, '1 hour': 1}"
spd alternative treatments,Treatment,"{'3.0 unit': 89, '1 treatment': 53}"
language learning,Treatment,"{'5.0 units': 3, '4.0 units': 4, '2.0 units': 1, '1.0 unit': 4, '5.0 unit': 75, '2.0 unit': 1, '2 exercises': 1, '1 unit': 1, '1 course': 52}"
pet therapy,Treatment,"{'5.0 units': 141, '6 hours': 1}"
exercise--walking,Treatment,"{'1.0 mile': 3, '45 mins': 1, '1.5 miles': 1, '2 miles': 1, '1 mile': 1, 'Shoveling snow': 1}"
medication,Treatment,{'10.0 pills': 2}
fluids,Treatment,{'100.0 oz': 2}
asmr,Treatment,{'1.0 hour': 2}
spd alternative treatments,Treatment,"{'3.0 unit': 1, '1 treatment': 1}"
language learning,Treatment,"{'4.0 units': 1, '1 course': 1}"
pet therapy,Treatment,{'5.0 units': 2}
extra medications,Treatment,"{'4.0 pills': 9, '3.0 pills': 4, '2 x 8.0 pills': 3, '2.0 pills': 8, '8 pills': 104, '1 pill': 6, '20 extra': 1, '2 pills': 2, '1 extra': 1}"
procrastination,Symptom,
tens unit,Treatment,{'2.0 hours': 138}
massage,Treatment,{'1.0 hour': 137}
breathing exercises,Treatment,"{'15.0 minutes': 133, '5.0 minutes': 2, '1.0 unit': 1, '3 times': 1, '1 minute': 1}"
therapy,Treatment,{'1.0 hour': 136}
meditation,Treatment,{'30.0 minutes': 129}
vitamins,Treatment,"{'10 pills': 122, '2.0 unit': 3, '1 vitamin': 1, '1 dose': 1, '1 pill': 1, '3 units': 1}"
weather- rain,Treatment,"{'All day': 125, 'Half day': 3}"
narcissism,Symptom,
machiavellianism,Symptom,
meditation,Treatment,{'30.0 minutes': 4}
tens unit,Treatment,{'2.0 hours': 4}
massage,Treatment,{'1.0 hour': 4}
vitamins,Treatment,{'10 pills': 4}
therapy,Treatment,{'1.0 hour': 4}
essential oils,Treatment,{'1.0 treatment': 4}
weather- rain,Treatment,{'All day': 4}
exercise--walking,Treatment,{'1.0 mile': 4}
medication,Treatment,{'10.0 pills': 4}
fluids,Treatment,{'100.0 oz': 4}
asmr,Treatment,{'1.0 hour': 4}
spd alternative treatments,Treatment,{'3.0 unit': 4}
language learning,Treatment,{'5.0 unit': 4}
pet therapy,Treatment,{'5.0 units': 4}
breathing exercises,Treatment,{'15.0 minutes': 4}
extra medications,Treatment,"{'4.0 pills': 2, '8 pills': 2}"
sadism,Symptom,
coffee,Treatment,{'24 oz': 1}
nihilistic,Symptom,
coffee,Treatment,"{'36 oz': 1, '40 oz': 5, '56 oz': 1, '16 oz': 10, '24 oz': 15, '32 oz': 2, '30 oz': 1, '48 oz': 1, '8.0 oz': 1, '1 unit': 1}"
phobias,Symptom,
medical marijuana,Treatment,"{'1 treatment': 84, '5 treatments': 1, '2 treatments': 5, '4 treatments': 3, '3 treatments': 4}"
rapid heatbeat,Symptom,
meditation,Treatment,"{'30.0 minutes': 1, '10 minutes': 2}"
massage,Treatment,{'1.0 hour': 1}
exercise--walking,Treatment,"{'1.0 mile': 1, '.5 miles': 3}"
breathing exercises,Treatment,"{'15.0 minutes': 1, '5 minutes': 4}"
extra medications,Treatment,{'8 pills': 1}
coffee,Treatment,"{'40 oz': 1, '24 oz': 4, '3.0 cup': 1, '16 oz': 1}"
vitamins,Treatment,"{'1.0 tablet': 1, '1 pill': 28}"
medication,Treatment,"{'10.0 pills': 1, 'steroid ointment vaginal anal, premarin': 1}"
language learning,Treatment,{'5.0 unit': 1}
weather- rain,Treatment,{'All day': 1}
secrecy,Symptom,
medical marijuana,Treatment,{'1 treatment': 2}
stimming,Symptom,
hostility,Symptom,
meditation,Treatment,"{'30.0 minutes': 1, '10 minutes': 1, '.5': 1}"
vitamins,Treatment,{'10 pills': 1}
therapy,Treatment,"{'1.0 hour': 1, '1 hour': 3}"
essential oils,Treatment,"{'1.0 treatment': 1, 'stomach blend x2 & sleep blend': 1}"
medication,Treatment,"{'10.0 pills': 1, 'daily': 1}"
spd alternative treatments,Treatment,{'1 treatment': 1}
language learning,Treatment,{'1 course': 1}
medical marijuana,Treatment,{'1 treatment': 1}
unusual behavior,Symptom,
inr - high,Symptom,
inr - low,Symptom,
meditation,Treatment,{'30.0 minutes': 11}
tens unit,Treatment,{'2.0 hours': 11}
massage,Treatment,{'1.0 hour': 11}
vitamins,Treatment,{'10 pills': 11}
therapy,Treatment,{'1.0 hour': 11}
essential oils,Treatment,{'1.0 treatment': 11}
breathing exercises,Treatment,{'15.0 minutes': 11}
extra medications,Treatment,{'8 pills': 11}
weather- rain,Treatment,{'All day': 11}
exercise--walking,Treatment,{'1.0 mile': 11}
medication,Treatment,{'10.0 pills': 11}
fluids,Treatment,{'100.0 oz': 11}
asmr,Treatment,{'1.0 hour': 11}
spd alternative treatments,Treatment,{'1 treatment': 11}
language learning,Treatment,{'1 course': 11}
pet therapy,Treatment,{'5.0 units': 11}
medical marijuana,Treatment,{'1 treatment': 11}
self-isolating behavior,Symptom,
meditation,Treatment,"{'30.0 minutes': 2, '20 min': 27, '.5': 1}"
massage,Treatment,"{'1.0 hour': 1, '10 min': 2}"
medical marijuana,Treatment,"{'1 treatment': 1, '1 bowl every 2 to 4 hours as needed': 2}"
meditation,Treatment,"{'30.0 minutes': 1, '10.0 min': 49}"
meditation,Treatment,{'30.0 minutes': 1}
meditation,Treatment,{'30.0 minutes': 5}
tens unit,Treatment,{'2.0 hours': 6}
massage,Treatment,{'1.0 hour': 6}
vitamins,Treatment,{'10 pills': 6}
exercise--walking,Treatment,{'1.0 mile': 6}
therapy,Treatment,{'1.0 hour': 5}
essential oils,Treatment,{'1.0 treatment': 6}
breathing exercises,Treatment,{'15.0 minutes': 6}
extra medications,Treatment,{'8 pills': 5}
medical marijuana,Treatment,{'1 treatment': 6}
cold sweats,Symptom,
pain severity,Symptom,
bowel movement,Symptom,
throwing up,Symptom,
paraesthesia,Symptom,
meditation,Treatment,"{'10 minutes': 38, '40 min ': 1, '7 minutes': 1, 'Formal practice': 2, '12 min': 3, '10.0 min': 20, '15 min': 1, '20 min': 10, '20 min ': 1, '15 minutes ': 1}"
yoga,Treatment,"{'0.25 hours': 36, '0.5 hour': 8, '0.25 hour': 1, '.25': 2, '30 min.': 3, '15.0 mins': 1, '15 minutes': 1, '30 min': 13, '40 mins': 1, '15 min': 17, '1 hour ': 7, '1.5 hours': 4, '10 min': 26, '20 min': 17, '15 min restorative': 57, '10 min restorative': 14, '30 min foundation': 1, '5 min': 1}"
fluoxetine,Treatment,"{'20mg': 36, '40mg': 2, '60.0 mg': 22, '1 x 20mg': 2, '40mg QAM': 11, '20mgQam': 1, '1': 4, '30mg': 2, '1x20mg': 2}"
devil's claw,Treatment,{'1 x 480 mg': 1}
melatonin,Treatment,{'2 x 2 mg': 1}
elvanse,Treatment,{'50 mg': 1}
high pulse,Symptom,
water,Treatment,"{'1.5 liter': 1, '1 liter': 1, '1 bottle': 2}"
exercise--walking,Treatment,{'15 min': 2}
msm (methylsulfonylmethane),Treatment,"{'7,5 g': 1}"
vitamin c,Treatment,{'3.5 g': 1}
paracetamol,Treatment,"{'1 pill x2': 51, '1 x 500mg': 6, '1 dose': 100, '4 x 500mg': 1, '2 x 2 pills': 4, '1000.0 mg': 3, '4 tablets ': 1, '2 x 500mg': 52, '1000mg x 3': 2, '1-2 x 500mg as required': 1, '6x500mg': 1, '2000mg': 1, '1000mg': 4, '(2 caps) x 4': 1, '2 pills': 30, '4 pills': 1}"
cinnarizine,Treatment,{'60 mg': 1}
numbness hands/fingers,Symptom,
naproxen,Treatment,{'3 x 500mg': 1}
tylenol,Treatment,"{'3x': 1, '1000.0 mg': 2, '200.0 mg': 1}"
targin,Treatment,"{""20/10mg X's 3"": 1}"
focalin,Treatment,{'1': 1}
levothyroxine,Treatment,"{'150.0 mcg': 1, '.137mcg': 1, '275 mcg': 36, '1 x 25mg tablet': 1, '88mcg': 1}"
venlafaxine,Treatment,"{'150.0 mg': 1, '4 x 75mg': 1}"
vitamin d3,Treatment,"{'1': 1, '1 pill ': 1, '1 X 5000 IU': 3, '10,000 IU': 1}"
focalin,Treatment,{'1': 13}
fexofenadine,Treatment,{'120mg': 13}
venlafaxine,Treatment,"{'150.0 mg': 13, '1x 75mg': 1, '225.0 mg': 20}"
